method,query_type,num_relations,graph_type,problem,num_decimal_pos,num_thres,num_mandatory_vars,num_approx_vars,num_total_vars
Novel,steinbrunn,22,CYCLE,7,2,5,880,900,1780
Legacy,steinbrunn,22,CYCLE,7,2,6,2266,1608,3874
Novel,steinbrunn,22,CYCLE,7,2,6,880,1140,2020
Legacy,steinbrunn,22,CYCLE,7,2,7,2266,1876,4142
Novel,steinbrunn,22,CYCLE,7,2,7,880,1400,2280
Legacy,steinbrunn,22,CYCLE,7,2,8,2266,2144,4410
Novel,steinbrunn,22,CYCLE,7,2,8,880,1680,2560
Legacy,steinbrunn,22,CYCLE,8,0,1,2266,134,2400
Novel,steinbrunn,22,CYCLE,8,0,1,880,20,900
Legacy,steinbrunn,22,CYCLE,8,0,2,2266,268,2534
Novel,steinbrunn,22,CYCLE,8,0,2,880,60,940
Legacy,steinbrunn,22,CYCLE,8,0,3,2266,402,2668
Novel,steinbrunn,22,CYCLE,8,0,3,880,120,1000
Legacy,steinbrunn,22,CYCLE,8,0,4,2266,536,2802
Novel,steinbrunn,22,CYCLE,8,0,4,880,200,1080
Legacy,steinbrunn,22,CYCLE,8,0,5,2266,670,2936
Novel,steinbrunn,22,CYCLE,8,0,5,880,300,1180
Legacy,steinbrunn,22,CYCLE,8,0,6,2266,804,3070
Novel,steinbrunn,22,CYCLE,8,0,6,880,420,1300
Legacy,steinbrunn,22,CYCLE,8,0,7,2266,938,3204
Novel,steinbrunn,22,CYCLE,8,0,7,880,560,1440
Legacy,steinbrunn,22,CYCLE,8,0,8,2266,1072,3338
Novel,steinbrunn,22,CYCLE,8,0,8,880,720,1600
Legacy,steinbrunn,22,CYCLE,8,1,1,2266,200,2466
Novel,steinbrunn,22,CYCLE,8,1,1,880,80,960
Legacy,steinbrunn,22,CYCLE,8,1,2,2266,400,2666
Novel,steinbrunn,22,CYCLE,8,1,2,880,180,1060
Legacy,steinbrunn,22,CYCLE,8,1,3,2266,600,2866
Novel,steinbrunn,22,CYCLE,8,1,3,880,300,1180
Legacy,steinbrunn,22,CYCLE,8,1,4,2266,800,3066
Novel,steinbrunn,22,CYCLE,8,1,4,880,440,1320
Legacy,steinbrunn,22,CYCLE,8,1,5,2266,1000,3266
Novel,steinbrunn,22,CYCLE,8,1,5,880,600,1480
Legacy,steinbrunn,22,CYCLE,8,1,6,2266,1200,3466
Novel,steinbrunn,22,CYCLE,8,1,6,880,780,1660
Legacy,steinbrunn,22,CYCLE,8,1,7,2266,1400,3666
Novel,steinbrunn,22,CYCLE,8,1,7,880,980,1860
Legacy,steinbrunn,22,CYCLE,8,1,8,2266,1600,3866
Novel,steinbrunn,22,CYCLE,8,1,8,880,1200,2080
Legacy,steinbrunn,22,CYCLE,8,2,1,2266,266,2532
Novel,steinbrunn,22,CYCLE,8,2,1,880,140,1020
Legacy,steinbrunn,22,CYCLE,8,2,2,2266,532,2798
Novel,steinbrunn,22,CYCLE,8,2,2,880,300,1180
Legacy,steinbrunn,22,CYCLE,8,2,3,2266,798,3064
Novel,steinbrunn,22,CYCLE,8,2,3,880,480,1360
Legacy,steinbrunn,22,CYCLE,8,2,4,2266,1064,3330
Novel,steinbrunn,22,CYCLE,8,2,4,880,680,1560
Legacy,steinbrunn,22,CYCLE,8,2,5,2266,1330,3596
Novel,steinbrunn,22,CYCLE,8,2,5,880,900,1780
Legacy,steinbrunn,22,CYCLE,8,2,6,2266,1596,3862
Novel,steinbrunn,22,CYCLE,8,2,6,880,1140,2020
Legacy,steinbrunn,22,CYCLE,8,2,7,2266,1862,4128
Novel,steinbrunn,22,CYCLE,8,2,7,880,1400,2280
Legacy,steinbrunn,22,CYCLE,8,2,8,2266,2128,4394
Novel,steinbrunn,22,CYCLE,8,2,8,880,1680,2560
Legacy,steinbrunn,22,CYCLE,9,0,1,2266,137,2403
Novel,steinbrunn,22,CYCLE,9,0,1,880,20,900
Legacy,steinbrunn,22,CYCLE,9,0,2,2266,274,2540
Novel,steinbrunn,22,CYCLE,9,0,2,880,60,940
Legacy,steinbrunn,22,CYCLE,9,0,3,2266,411,2677
Novel,steinbrunn,22,CYCLE,9,0,3,880,120,1000
Legacy,steinbrunn,22,CYCLE,9,0,4,2266,548,2814
Novel,steinbrunn,22,CYCLE,9,0,4,880,200,1080
Legacy,steinbrunn,22,CYCLE,9,0,5,2266,685,2951
Novel,steinbrunn,22,CYCLE,9,0,5,880,300,1180
Legacy,steinbrunn,22,CYCLE,9,0,6,2266,822,3088
Novel,steinbrunn,22,CYCLE,9,0,6,880,420,1300
Legacy,steinbrunn,22,CYCLE,9,0,7,2266,959,3225
Novel,steinbrunn,22,CYCLE,9,0,7,880,560,1440
Legacy,steinbrunn,22,CYCLE,9,0,8,2266,1096,3362
Novel,steinbrunn,22,CYCLE,9,0,8,880,720,1600
Legacy,steinbrunn,22,CYCLE,9,1,1,2266,204,2470
Novel,steinbrunn,22,CYCLE,9,1,1,880,80,960
Legacy,steinbrunn,22,CYCLE,9,1,2,2266,408,2674
Novel,steinbrunn,22,CYCLE,9,1,2,880,180,1060
Legacy,steinbrunn,22,CYCLE,9,1,3,2266,612,2878
Novel,steinbrunn,22,CYCLE,9,1,3,880,300,1180
Legacy,steinbrunn,22,CYCLE,9,1,4,2266,816,3082
Novel,steinbrunn,22,CYCLE,9,1,4,880,440,1320
Legacy,steinbrunn,22,CYCLE,9,1,5,2266,1020,3286
Novel,steinbrunn,22,CYCLE,9,1,5,880,600,1480
Legacy,steinbrunn,22,CYCLE,9,1,6,2266,1224,3490
Novel,steinbrunn,22,CYCLE,9,1,6,880,780,1660
Legacy,steinbrunn,22,CYCLE,9,1,7,2266,1428,3694
Novel,steinbrunn,22,CYCLE,9,1,7,880,980,1860
Legacy,steinbrunn,22,CYCLE,9,1,8,2266,1632,3898
Novel,steinbrunn,22,CYCLE,9,1,8,880,1200,2080
Legacy,steinbrunn,22,CYCLE,9,2,1,2266,268,2534
Novel,steinbrunn,22,CYCLE,9,2,1,880,140,1020
Legacy,steinbrunn,22,CYCLE,9,2,2,2266,536,2802
Novel,steinbrunn,22,CYCLE,9,2,2,880,300,1180
Legacy,steinbrunn,22,CYCLE,9,2,3,2266,804,3070
Novel,steinbrunn,22,CYCLE,9,2,3,880,480,1360
Legacy,steinbrunn,22,CYCLE,9,2,4,2266,1072,3338
Novel,steinbrunn,22,CYCLE,9,2,4,880,680,1560
Legacy,steinbrunn,22,CYCLE,9,2,5,2266,1340,3606
Novel,steinbrunn,22,CYCLE,9,2,5,880,900,1780
Legacy,steinbrunn,22,CYCLE,9,2,6,2266,1608,3874
Novel,steinbrunn,22,CYCLE,9,2,6,880,1140,2020
Legacy,steinbrunn,22,CYCLE,9,2,7,2266,1876,4142
Novel,steinbrunn,22,CYCLE,9,2,7,880,1400,2280
Legacy,steinbrunn,22,CYCLE,9,2,8,2266,2144,4410
Novel,steinbrunn,22,CYCLE,9,2,8,880,1680,2560
Legacy,steinbrunn,26,CYCLE,0,0,1,3198,171,3369
Novel,steinbrunn,26,CYCLE,0,0,1,1248,24,1272
Legacy,steinbrunn,26,CYCLE,0,0,2,3198,342,3540
Novel,steinbrunn,26,CYCLE,0,0,2,1248,72,1320
Legacy,steinbrunn,26,CYCLE,0,0,3,3198,513,3711
Novel,steinbrunn,26,CYCLE,0,0,3,1248,144,1392
Legacy,steinbrunn,26,CYCLE,0,0,4,3198,684,3882
Novel,steinbrunn,26,CYCLE,0,0,4,1248,240,1488
Legacy,steinbrunn,26,CYCLE,0,0,5,3198,855,4053
Novel,steinbrunn,26,CYCLE,0,0,5,1248,360,1608
Legacy,steinbrunn,26,CYCLE,0,0,6,3198,1026,4224
Novel,steinbrunn,26,CYCLE,0,0,6,1248,504,1752
Legacy,steinbrunn,26,CYCLE,0,0,7,3198,1197,4395
Novel,steinbrunn,26,CYCLE,0,0,7,1248,672,1920
Legacy,steinbrunn,26,CYCLE,0,0,8,3198,1368,4566
Novel,steinbrunn,26,CYCLE,0,0,8,1248,864,2112
Legacy,steinbrunn,26,CYCLE,0,1,1,3198,248,3446
Novel,steinbrunn,26,CYCLE,0,1,1,1248,96,1344
Legacy,steinbrunn,26,CYCLE,0,1,2,3198,496,3694
Novel,steinbrunn,26,CYCLE,0,1,2,1248,216,1464
Legacy,steinbrunn,26,CYCLE,0,1,3,3198,744,3942
Novel,steinbrunn,26,CYCLE,0,1,3,1248,360,1608
Legacy,steinbrunn,26,CYCLE,0,1,4,3198,992,4190
Novel,steinbrunn,26,CYCLE,0,1,4,1248,528,1776
Legacy,steinbrunn,26,CYCLE,0,1,5,3198,1240,4438
Novel,steinbrunn,26,CYCLE,0,1,5,1248,720,1968
Legacy,steinbrunn,26,CYCLE,0,1,6,3198,1488,4686
Novel,steinbrunn,26,CYCLE,0,1,6,1248,936,2184
Legacy,steinbrunn,26,CYCLE,0,1,7,3198,1736,4934
Novel,steinbrunn,26,CYCLE,0,1,7,1248,1176,2424
Legacy,steinbrunn,26,CYCLE,0,1,8,3198,1984,5182
Novel,steinbrunn,26,CYCLE,0,1,8,1248,1440,2688
Legacy,steinbrunn,26,CYCLE,0,2,1,3198,325,3523
Novel,steinbrunn,26,CYCLE,0,2,1,1248,168,1416
Legacy,steinbrunn,26,CYCLE,0,2,2,3198,650,3848
Novel,steinbrunn,26,CYCLE,0,2,2,1248,360,1608
Legacy,steinbrunn,26,CYCLE,0,2,3,3198,975,4173
Novel,steinbrunn,26,CYCLE,0,2,3,1248,576,1824
Legacy,steinbrunn,26,CYCLE,0,2,4,3198,1300,4498
Novel,steinbrunn,26,CYCLE,0,2,4,1248,816,2064
Legacy,steinbrunn,26,CYCLE,0,2,5,3198,1625,4823
Novel,steinbrunn,26,CYCLE,0,2,5,1248,1080,2328
Legacy,steinbrunn,26,CYCLE,0,2,6,3198,1950,5148
Novel,steinbrunn,26,CYCLE,0,2,6,1248,1368,2616
Legacy,steinbrunn,26,CYCLE,0,2,7,3198,2275,5473
Novel,steinbrunn,26,CYCLE,0,2,7,1248,1680,2928
Legacy,steinbrunn,26,CYCLE,0,2,8,3198,2600,5798
Novel,steinbrunn,26,CYCLE,0,2,8,1248,2016,3264
Legacy,steinbrunn,26,CYCLE,1,0,1,3198,169,3367
Novel,steinbrunn,26,CYCLE,1,0,1,1248,24,1272
Legacy,steinbrunn,26,CYCLE,1,0,2,3198,338,3536
Novel,steinbrunn,26,CYCLE,1,0,2,1248,72,1320
Legacy,steinbrunn,26,CYCLE,1,0,3,3198,507,3705
Novel,steinbrunn,26,CYCLE,1,0,3,1248,144,1392
Legacy,steinbrunn,26,CYCLE,1,0,4,3198,676,3874
Novel,steinbrunn,26,CYCLE,1,0,4,1248,240,1488
Legacy,steinbrunn,26,CYCLE,1,0,5,3198,845,4043
Novel,steinbrunn,26,CYCLE,1,0,5,1248,360,1608
Legacy,steinbrunn,26,CYCLE,1,0,6,3198,1014,4212
Novel,steinbrunn,26,CYCLE,1,0,6,1248,504,1752
Legacy,steinbrunn,26,CYCLE,1,0,7,3198,1183,4381
Novel,steinbrunn,26,CYCLE,1,0,7,1248,672,1920
Legacy,steinbrunn,26,CYCLE,1,0,8,3198,1352,4550
Novel,steinbrunn,26,CYCLE,1,0,8,1248,864,2112
Legacy,steinbrunn,26,CYCLE,1,1,1,3198,247,3445
Novel,steinbrunn,26,CYCLE,1,1,1,1248,96,1344
Legacy,steinbrunn,26,CYCLE,1,1,2,3198,494,3692
Novel,steinbrunn,26,CYCLE,1,1,2,1248,216,1464
Legacy,steinbrunn,26,CYCLE,1,1,3,3198,741,3939
Novel,steinbrunn,26,CYCLE,1,1,3,1248,360,1608
Legacy,steinbrunn,26,CYCLE,1,1,4,3198,988,4186
Novel,steinbrunn,26,CYCLE,1,1,4,1248,528,1776
Legacy,steinbrunn,26,CYCLE,1,1,5,3198,1235,4433
Novel,steinbrunn,26,CYCLE,1,1,5,1248,720,1968
Legacy,steinbrunn,26,CYCLE,1,1,6,3198,1482,4680
Novel,steinbrunn,26,CYCLE,1,1,6,1248,936,2184
Legacy,steinbrunn,26,CYCLE,1,1,7,3198,1729,4927
Novel,steinbrunn,26,CYCLE,1,1,7,1248,1176,2424
Legacy,steinbrunn,26,CYCLE,1,1,8,3198,1976,5174
Novel,steinbrunn,26,CYCLE,1,1,8,1248,1440,2688
Legacy,steinbrunn,26,CYCLE,1,2,1,3198,324,3522
Novel,steinbrunn,26,CYCLE,1,2,1,1248,168,1416
Legacy,steinbrunn,26,CYCLE,1,2,2,3198,648,3846
Novel,steinbrunn,26,CYCLE,1,2,2,1248,360,1608
Legacy,steinbrunn,26,CYCLE,1,2,3,3198,972,4170
Novel,steinbrunn,26,CYCLE,1,2,3,1248,576,1824
Legacy,steinbrunn,26,CYCLE,1,2,4,3198,1296,4494
Novel,steinbrunn,26,CYCLE,1,2,4,1248,816,2064
Legacy,steinbrunn,26,CYCLE,1,2,5,3198,1620,4818
Novel,steinbrunn,26,CYCLE,1,2,5,1248,1080,2328
Legacy,steinbrunn,26,CYCLE,1,2,6,3198,1944,5142
Novel,steinbrunn,26,CYCLE,1,2,6,1248,1368,2616
Legacy,steinbrunn,26,CYCLE,1,2,7,3198,2268,5466
Novel,steinbrunn,26,CYCLE,1,2,7,1248,1680,2928
Legacy,steinbrunn,26,CYCLE,1,2,8,3198,2592,5790
Novel,steinbrunn,26,CYCLE,1,2,8,1248,2016,3264
Legacy,steinbrunn,26,CYCLE,2,0,1,3198,172,3370
Novel,steinbrunn,26,CYCLE,2,0,1,1248,24,1272
Legacy,steinbrunn,26,CYCLE,2,0,2,3198,344,3542
Novel,steinbrunn,26,CYCLE,2,0,2,1248,72,1320
Legacy,steinbrunn,26,CYCLE,2,0,3,3198,516,3714
Novel,steinbrunn,26,CYCLE,2,0,3,1248,144,1392
Legacy,steinbrunn,26,CYCLE,2,0,4,3198,688,3886
Novel,steinbrunn,26,CYCLE,2,0,4,1248,240,1488
Legacy,steinbrunn,26,CYCLE,2,0,5,3198,860,4058
Novel,steinbrunn,26,CYCLE,2,0,5,1248,360,1608
Legacy,steinbrunn,26,CYCLE,2,0,6,3198,1032,4230
Novel,steinbrunn,26,CYCLE,2,0,6,1248,504,1752
Legacy,steinbrunn,26,CYCLE,2,0,7,3198,1204,4402
Novel,steinbrunn,26,CYCLE,2,0,7,1248,672,1920
Legacy,steinbrunn,26,CYCLE,2,0,8,3198,1376,4574
Novel,steinbrunn,26,CYCLE,2,0,8,1248,864,2112
Legacy,steinbrunn,26,CYCLE,2,1,1,3198,249,3447
Novel,steinbrunn,26,CYCLE,2,1,1,1248,96,1344
Legacy,steinbrunn,26,CYCLE,2,1,2,3198,498,3696
Novel,steinbrunn,26,CYCLE,2,1,2,1248,216,1464
Legacy,steinbrunn,26,CYCLE,2,1,3,3198,747,3945
Novel,steinbrunn,26,CYCLE,2,1,3,1248,360,1608
Legacy,steinbrunn,26,CYCLE,2,1,4,3198,996,4194
Novel,steinbrunn,26,CYCLE,2,1,4,1248,528,1776
Legacy,steinbrunn,26,CYCLE,2,1,5,3198,1245,4443
Novel,steinbrunn,26,CYCLE,2,1,5,1248,720,1968
Legacy,steinbrunn,26,CYCLE,2,1,6,3198,1494,4692
Novel,steinbrunn,26,CYCLE,2,1,6,1248,936,2184
Legacy,steinbrunn,26,CYCLE,2,1,7,3198,1743,4941
Novel,steinbrunn,26,CYCLE,2,1,7,1248,1176,2424
Legacy,steinbrunn,26,CYCLE,2,1,8,3198,1992,5190
Novel,steinbrunn,26,CYCLE,2,1,8,1248,1440,2688
Legacy,steinbrunn,26,CYCLE,2,2,1,3198,328,3526
Novel,steinbrunn,26,CYCLE,2,2,1,1248,168,1416
Legacy,steinbrunn,26,CYCLE,2,2,2,3198,656,3854
Novel,steinbrunn,26,CYCLE,2,2,2,1248,360,1608
Legacy,steinbrunn,26,CYCLE,2,2,3,3198,984,4182
Novel,steinbrunn,26,CYCLE,2,2,3,1248,576,1824
Legacy,steinbrunn,26,CYCLE,2,2,4,3198,1312,4510
Novel,steinbrunn,26,CYCLE,2,2,4,1248,816,2064
Legacy,steinbrunn,26,CYCLE,2,2,5,3198,1640,4838
Novel,steinbrunn,26,CYCLE,2,2,5,1248,1080,2328
Legacy,steinbrunn,26,CYCLE,2,2,6,3198,1968,5166
Novel,steinbrunn,26,CYCLE,2,2,6,1248,1368,2616
Legacy,steinbrunn,26,CYCLE,2,2,7,3198,2296,5494
Novel,steinbrunn,26,CYCLE,2,2,7,1248,1680,2928
Legacy,steinbrunn,26,CYCLE,2,2,8,3198,2624,5822
Novel,steinbrunn,26,CYCLE,2,2,8,1248,2016,3264
Legacy,steinbrunn,26,CYCLE,3,0,1,3198,171,3369
Novel,steinbrunn,26,CYCLE,3,0,1,1248,24,1272
Legacy,steinbrunn,26,CYCLE,3,0,2,3198,342,3540
Novel,steinbrunn,26,CYCLE,3,0,2,1248,72,1320
Legacy,steinbrunn,26,CYCLE,3,0,3,3198,513,3711
Novel,steinbrunn,26,CYCLE,3,0,3,1248,144,1392
Legacy,steinbrunn,26,CYCLE,3,0,4,3198,684,3882
Novel,steinbrunn,26,CYCLE,3,0,4,1248,240,1488
Legacy,steinbrunn,26,CYCLE,3,0,5,3198,855,4053
Novel,steinbrunn,26,CYCLE,3,0,5,1248,360,1608
Legacy,steinbrunn,26,CYCLE,3,0,6,3198,1026,4224
Novel,steinbrunn,26,CYCLE,3,0,6,1248,504,1752
Legacy,steinbrunn,26,CYCLE,3,0,7,3198,1197,4395
Novel,steinbrunn,26,CYCLE,3,0,7,1248,672,1920
Legacy,steinbrunn,26,CYCLE,3,0,8,3198,1368,4566
Novel,steinbrunn,26,CYCLE,3,0,8,1248,864,2112
Legacy,steinbrunn,26,CYCLE,3,1,1,3198,248,3446
Novel,steinbrunn,26,CYCLE,3,1,1,1248,96,1344
Legacy,steinbrunn,26,CYCLE,3,1,2,3198,496,3694
Novel,steinbrunn,26,CYCLE,3,1,2,1248,216,1464
Legacy,steinbrunn,26,CYCLE,3,1,3,3198,744,3942
Novel,steinbrunn,26,CYCLE,3,1,3,1248,360,1608
Legacy,steinbrunn,26,CYCLE,3,1,4,3198,992,4190
Novel,steinbrunn,26,CYCLE,3,1,4,1248,528,1776
Legacy,steinbrunn,26,CYCLE,3,1,5,3198,1240,4438
Novel,steinbrunn,26,CYCLE,3,1,5,1248,720,1968
Legacy,steinbrunn,26,CYCLE,3,1,6,3198,1488,4686
Novel,steinbrunn,26,CYCLE,3,1,6,1248,936,2184
Legacy,steinbrunn,26,CYCLE,3,1,7,3198,1736,4934
Novel,steinbrunn,26,CYCLE,3,1,7,1248,1176,2424
Legacy,steinbrunn,26,CYCLE,3,1,8,3198,1984,5182
Novel,steinbrunn,26,CYCLE,3,1,8,1248,1440,2688
Legacy,steinbrunn,26,CYCLE,3,2,1,3198,324,3522
Novel,steinbrunn,26,CYCLE,3,2,1,1248,168,1416
Legacy,steinbrunn,26,CYCLE,3,2,2,3198,648,3846
Novel,steinbrunn,26,CYCLE,3,2,2,1248,360,1608
Legacy,steinbrunn,26,CYCLE,3,2,3,3198,972,4170
Novel,steinbrunn,26,CYCLE,3,2,3,1248,576,1824
Legacy,steinbrunn,26,CYCLE,3,2,4,3198,1296,4494
Novel,steinbrunn,26,CYCLE,3,2,4,1248,816,2064
Legacy,steinbrunn,26,CYCLE,3,2,5,3198,1620,4818
Novel,steinbrunn,26,CYCLE,3,2,5,1248,1080,2328
Legacy,steinbrunn,26,CYCLE,3,2,6,3198,1944,5142
Novel,steinbrunn,26,CYCLE,3,2,6,1248,1368,2616
Legacy,steinbrunn,26,CYCLE,3,2,7,3198,2268,5466
Novel,steinbrunn,26,CYCLE,3,2,7,1248,1680,2928
Legacy,steinbrunn,26,CYCLE,3,2,8,3198,2592,5790
Novel,steinbrunn,26,CYCLE,3,2,8,1248,2016,3264
Legacy,steinbrunn,26,CYCLE,4,0,1,3198,168,3366
Novel,steinbrunn,26,CYCLE,4,0,1,1248,24,1272
Legacy,steinbrunn,26,CYCLE,4,0,2,3198,336,3534
Novel,steinbrunn,26,CYCLE,4,0,2,1248,72,1320
Legacy,steinbrunn,26,CYCLE,4,0,3,3198,504,3702
Novel,steinbrunn,26,CYCLE,4,0,3,1248,144,1392
Legacy,steinbrunn,26,CYCLE,4,0,4,3198,672,3870
Novel,steinbrunn,26,CYCLE,4,0,4,1248,240,1488
Legacy,steinbrunn,26,CYCLE,4,0,5,3198,840,4038
Novel,steinbrunn,26,CYCLE,4,0,5,1248,360,1608
Legacy,steinbrunn,26,CYCLE,4,0,6,3198,1008,4206
Novel,steinbrunn,26,CYCLE,4,0,6,1248,504,1752
Legacy,steinbrunn,26,CYCLE,4,0,7,3198,1176,4374
Novel,steinbrunn,26,CYCLE,4,0,7,1248,672,1920
Legacy,steinbrunn,26,CYCLE,4,0,8,3198,1344,4542
Novel,steinbrunn,26,CYCLE,4,0,8,1248,864,2112
Legacy,steinbrunn,26,CYCLE,4,1,1,3198,247,3445
Novel,steinbrunn,26,CYCLE,4,1,1,1248,96,1344
Legacy,steinbrunn,26,CYCLE,4,1,2,3198,494,3692
Novel,steinbrunn,26,CYCLE,4,1,2,1248,216,1464
Legacy,steinbrunn,26,CYCLE,4,1,3,3198,741,3939
Novel,steinbrunn,26,CYCLE,4,1,3,1248,360,1608
Legacy,steinbrunn,26,CYCLE,4,1,4,3198,988,4186
Novel,steinbrunn,26,CYCLE,4,1,4,1248,528,1776
Legacy,steinbrunn,26,CYCLE,4,1,5,3198,1235,4433
Novel,steinbrunn,26,CYCLE,4,1,5,1248,720,1968
Legacy,steinbrunn,26,CYCLE,4,1,6,3198,1482,4680
Novel,steinbrunn,26,CYCLE,4,1,6,1248,936,2184
Legacy,steinbrunn,26,CYCLE,4,1,7,3198,1729,4927
Novel,steinbrunn,26,CYCLE,4,1,7,1248,1176,2424
Legacy,steinbrunn,26,CYCLE,4,1,8,3198,1976,5174
Novel,steinbrunn,26,CYCLE,4,1,8,1248,1440,2688
Legacy,steinbrunn,26,CYCLE,4,2,1,3198,324,3522
Novel,steinbrunn,26,CYCLE,4,2,1,1248,168,1416
Legacy,steinbrunn,26,CYCLE,4,2,2,3198,648,3846
Novel,steinbrunn,26,CYCLE,4,2,2,1248,360,1608
Legacy,steinbrunn,26,CYCLE,4,2,3,3198,972,4170
Novel,steinbrunn,26,CYCLE,4,2,3,1248,576,1824
Legacy,steinbrunn,26,CYCLE,4,2,4,3198,1296,4494
Novel,steinbrunn,26,CYCLE,4,2,4,1248,816,2064
Legacy,steinbrunn,26,CYCLE,4,2,5,3198,1620,4818
Novel,steinbrunn,26,CYCLE,4,2,5,1248,1080,2328
Legacy,steinbrunn,26,CYCLE,4,2,6,3198,1944,5142
Novel,steinbrunn,26,CYCLE,4,2,6,1248,1368,2616
Legacy,steinbrunn,26,CYCLE,4,2,7,3198,2268,5466
Novel,steinbrunn,26,CYCLE,4,2,7,1248,1680,2928
Legacy,steinbrunn,26,CYCLE,4,2,8,3198,2592,5790
Novel,steinbrunn,26,CYCLE,4,2,8,1248,2016,3264
Legacy,steinbrunn,26,CYCLE,5,0,1,3198,172,3370
Novel,steinbrunn,26,CYCLE,5,0,1,1248,24,1272
Legacy,steinbrunn,26,CYCLE,5,0,2,3198,344,3542
Novel,steinbrunn,26,CYCLE,5,0,2,1248,72,1320
Legacy,steinbrunn,26,CYCLE,5,0,3,3198,516,3714
Novel,steinbrunn,26,CYCLE,5,0,3,1248,144,1392
Legacy,steinbrunn,26,CYCLE,5,0,4,3198,688,3886
Novel,steinbrunn,26,CYCLE,5,0,4,1248,240,1488
Legacy,steinbrunn,26,CYCLE,5,0,5,3198,860,4058
Novel,steinbrunn,26,CYCLE,5,0,5,1248,360,1608
Legacy,steinbrunn,26,CYCLE,5,0,6,3198,1032,4230
Novel,steinbrunn,26,CYCLE,5,0,6,1248,504,1752
Legacy,steinbrunn,26,CYCLE,5,0,7,3198,1204,4402
Novel,steinbrunn,26,CYCLE,5,0,7,1248,672,1920
Legacy,steinbrunn,26,CYCLE,5,0,8,3198,1376,4574
Novel,steinbrunn,26,CYCLE,5,0,8,1248,864,2112
Legacy,steinbrunn,26,CYCLE,5,1,1,3198,249,3447
Novel,steinbrunn,26,CYCLE,5,1,1,1248,96,1344
Legacy,steinbrunn,26,CYCLE,5,1,2,3198,498,3696
Novel,steinbrunn,26,CYCLE,5,1,2,1248,216,1464
Legacy,steinbrunn,26,CYCLE,5,1,3,3198,747,3945
Novel,steinbrunn,26,CYCLE,5,1,3,1248,360,1608
Legacy,steinbrunn,26,CYCLE,5,1,4,3198,996,4194
Novel,steinbrunn,26,CYCLE,5,1,4,1248,528,1776
Legacy,steinbrunn,26,CYCLE,5,1,5,3198,1245,4443
Novel,steinbrunn,26,CYCLE,5,1,5,1248,720,1968
Legacy,steinbrunn,26,CYCLE,5,1,6,3198,1494,4692
Novel,steinbrunn,26,CYCLE,5,1,6,1248,936,2184
Legacy,steinbrunn,26,CYCLE,5,1,7,3198,1743,4941
Novel,steinbrunn,26,CYCLE,5,1,7,1248,1176,2424
Legacy,steinbrunn,26,CYCLE,5,1,8,3198,1992,5190
Novel,steinbrunn,26,CYCLE,5,1,8,1248,1440,2688
Legacy,steinbrunn,26,CYCLE,5,2,1,3198,329,3527
Novel,steinbrunn,26,CYCLE,5,2,1,1248,168,1416
Legacy,steinbrunn,26,CYCLE,5,2,2,3198,658,3856
Novel,steinbrunn,26,CYCLE,5,2,2,1248,360,1608
Legacy,steinbrunn,26,CYCLE,5,2,3,3198,987,4185
Novel,steinbrunn,26,CYCLE,5,2,3,1248,576,1824
Legacy,steinbrunn,26,CYCLE,5,2,4,3198,1316,4514
Novel,steinbrunn,26,CYCLE,5,2,4,1248,816,2064
Legacy,steinbrunn,26,CYCLE,5,2,5,3198,1645,4843
Novel,steinbrunn,26,CYCLE,5,2,5,1248,1080,2328
Legacy,steinbrunn,26,CYCLE,5,2,6,3198,1974,5172
Novel,steinbrunn,26,CYCLE,5,2,6,1248,1368,2616
Legacy,steinbrunn,26,CYCLE,5,2,7,3198,2303,5501
Novel,steinbrunn,26,CYCLE,5,2,7,1248,1680,2928
Legacy,steinbrunn,26,CYCLE,5,2,8,3198,2632,5830
Novel,steinbrunn,26,CYCLE,5,2,8,1248,2016,3264
Legacy,steinbrunn,26,CYCLE,6,0,1,3198,172,3370
Novel,steinbrunn,26,CYCLE,6,0,1,1248,24,1272
Legacy,steinbrunn,26,CYCLE,6,0,2,3198,344,3542
Novel,steinbrunn,26,CYCLE,6,0,2,1248,72,1320
Legacy,steinbrunn,26,CYCLE,6,0,3,3198,516,3714
Novel,steinbrunn,26,CYCLE,6,0,3,1248,144,1392
Legacy,steinbrunn,26,CYCLE,6,0,4,3198,688,3886
Novel,steinbrunn,26,CYCLE,6,0,4,1248,240,1488
Legacy,steinbrunn,26,CYCLE,6,0,5,3198,860,4058
Novel,steinbrunn,26,CYCLE,6,0,5,1248,360,1608
Legacy,steinbrunn,26,CYCLE,6,0,6,3198,1032,4230
Novel,steinbrunn,26,CYCLE,6,0,6,1248,504,1752
Legacy,steinbrunn,26,CYCLE,6,0,7,3198,1204,4402
Novel,steinbrunn,26,CYCLE,6,0,7,1248,672,1920
Legacy,steinbrunn,26,CYCLE,6,0,8,3198,1376,4574
Novel,steinbrunn,26,CYCLE,6,0,8,1248,864,2112
Legacy,steinbrunn,26,CYCLE,6,1,1,3198,249,3447
Novel,steinbrunn,26,CYCLE,6,1,1,1248,96,1344
Legacy,steinbrunn,26,CYCLE,6,1,2,3198,498,3696
Novel,steinbrunn,26,CYCLE,6,1,2,1248,216,1464
Legacy,steinbrunn,26,CYCLE,6,1,3,3198,747,3945
Novel,steinbrunn,26,CYCLE,6,1,3,1248,360,1608
